stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,3.46,sz,2026-06-30
300750,宁德时代,2.39,sz,2026-06-30
300502,新易盛,2.22,sz,2026-06-30
600519,贵州茅台,1.54,sh,2026-06-30
603986,兆易创新,1.39,sh,2026-06-30
688256,寒武纪,1.19,sh,2026-06-30
688008,澜起科技,1.1,sh,2026-06-30
601318,中国平安,1.08,sh,2026-06-30
000333,美的集团,0.96,sz,2026-06-30
600030,中信证券,0.9,sh,2026-06-30
688783,西安奕材,0.2,sh,2026-06-30
688795,摩尔线程,0.2,sh,2026-06-30
301666,大普微,0.07,sz,2026-06-30
688808,联讯仪器,0.05,sh,2026-06-30
001248,华润新能源,0.04,sz,2026-06-30
300750,宁德时代,3.3,sz,2026-06-30
600519,贵州茅台,2.36,sh,2026-06-30
601318,中国平安,1.99,sh,2026-06-30
600036,招商银行,1.79,sh,2026-06-30
300308,中际旭创,1.66,sz,2026-06-30
601899,紫金矿业,1.64,sh,2026-06-30
600900,长江电力,1.38,sh,2026-06-30
000333,美的集团,1.33,sz,2026-06-30
300502,新易盛,1.31,sz,2026-06-30
601166,兴业银行,1.16,sh,2026-06-30
688795,摩尔线程,0.19,sh,2026-06-30
688783,西安奕材,0.09,sh,2026-06-30
688781,视涯科技,0.03,sh,2026-06-30
001280,中国铀业,0.03,sz,2026-06-30
688765,禾元生物,0.02,sh,2026-06-30
