stock_code,stock_name,weight_pct,market,report_date
688498,源杰科技,1.37,sh,2026-06-30
300604,长川科技,1.3,sz,2026-06-30
300223,北京君正,0.96,sz,2026-06-30
002281,光迅科技,0.9,sz,2026-06-30
301377,鼎泰高科,0.81,sz,2026-06-30
300919,中伟新材,0.8,sz,2026-06-30
603986,兆易创新,0.74,sh,2026-06-30
688778,厦钨新能,0.74,sh,2026-06-30
600176,中国巨石,0.71,sh,2026-06-30
002738,中矿资源,0.7,sz,2026-06-30
002738,中矿资源,1.18,sz,2026-06-30
002558,巨人网络,1.06,sz,2026-06-30
002414,高德红外,0.85,sz,2026-06-30
000933,神火股份,0.84,sz,2026-06-30
603920,世运电路,0.76,sh,2026-06-30
300407,凯发电气,0.67,sz,2026-06-30
601899,紫金矿业,0.66,sh,2026-06-30
000338,潍柴动力,0.66,sz,2026-06-30
300750,宁德时代,0.66,sz,2026-06-30
301353,普莱得,0.65,sz,2026-06-30
