stock_code,stock_name,weight_pct,market,report_date
001309,德明利,7.43,sz,2026-06-30
688525,佰维存储,6.77,sh,2026-06-30
603986,兆易创新,6.76,sh,2026-06-30
688008,澜起科技,6.19,sh,2026-06-30
002916,深南电路,6.15,sz,2026-06-30
688766,普冉股份,6.04,sh,2026-06-30
301611,珂玛科技,6.04,sz,2026-06-30
300223,北京君正,5.99,sz,2026-06-30
300475,香农芯创,5.91,sz,2026-06-30
300054,鼎龙股份,5.82,sz,2026-06-30
001309,德明利,9.93,sz,2026-06-30
688525,佰维存储,8.28,sh,2026-06-30
688766,普冉股份,6.97,sh,2026-06-30
688072,拓荆科技,6.54,sh,2026-06-30
301308,江波龙,6.21,sz,2026-06-30
300054,鼎龙股份,5.85,sz,2026-06-30
301611,珂玛科技,5.56,sz,2026-06-30
603986,兆易创新,5.4,sh,2026-06-30
688008,澜起科技,5.28,sh,2026-06-30
300308,中际旭创,5.12,sz,2026-06-30
