stock_code,stock_name,weight_pct,market,report_date
000100,TCL科技,2.51,sz,2026-06-30
603259,药明康德,2.47,sh,2026-06-30
688981,中芯国际,2.36,sh,2026-06-30
688041,海光信息,2.02,sh,2026-06-30
000977,浪潮信息,2.0,sz,2026-06-30
600030,中信证券,1.98,sh,2026-06-30
300604,长川科技,1.88,sz,2026-06-30
601688,华泰证券,1.88,sh,2026-06-30
688072,拓荆科技,1.44,sh,2026-06-30
000333,美的集团,1.37,sz,2026-06-30
300750,宁德时代,2.16,sz,2026-06-30
002223,鱼跃医疗,1.73,sz,2026-06-30
603619,中曼石油,1.34,sh,2026-06-30
603259,药明康德,1.04,sh,2026-06-30
300666,江丰电子,1.02,sz,2026-06-30
600489,中金黄金,1.01,sh,2026-06-30
603659,璞泰来,1.0,sh,2026-06-30
600276,恒瑞医药,1.0,sh,2026-06-30
002179,中航光电,0.99,sz,2026-06-30
301035,润丰股份,0.98,sz,2026-06-30
