stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,8.73,sz,2026-06-30
300750,宁德时代,6.34,sz,2026-06-30
603986,兆易创新,4.41,sh,2026-06-30
600519,贵州茅台,3.78,sh,2026-06-30
300502,新易盛,3.45,sz,2026-06-30
688256,寒武纪,2.79,sh,2026-06-30
601899,紫金矿业,2.77,sh,2026-06-30
601318,中国平安,2.6,sh,2026-06-30
600900,长江电力,2.26,sh,2026-06-30
600036,招商银行,2.14,sh,2026-06-30
301536,星宸科技,1.01,sz,2026-06-30
603766,隆鑫通用,0.54,sh,2026-06-30
001309,德明利,0.26,sz,2026-06-30
688266,泽璟制药,0.25,sh,2026-06-30
688127,蓝特光学,0.24,sh,2026-06-30
300750,宁德时代,7.0,sz,2026-06-30
600519,贵州茅台,5.42,sh,2026-06-30
300308,中际旭创,5.06,sz,2026-06-30
601318,中国平安,4.22,sh,2026-06-30
601899,紫金矿业,3.76,sh,2026-06-30
600036,招商银行,2.58,sh,2026-06-30
002475,立讯精密,2.19,sz,2026-06-30
300274,阳光电源,1.86,sz,2026-06-30
300059,东方财富,1.8,sz,2026-06-30
000333,美的集团,1.74,sz,2026-06-30
688331,荣昌生物,0.64,sh,2026-06-30
301316,慧博云通,0.43,sz,2026-06-30
603444,吉比特,0.42,sh,2026-06-30
688772,珠海冠宇,0.42,sh,2026-06-30
000029,深深房A,0.38,sz,2026-06-30
