stock_code,stock_name,weight_pct,market,report_date
600690,海尔智家,9.79,sh,2026-06-30
600519,贵州茅台,9.43,sh,2026-06-30
002714,牧原股份,8.87,sz,2026-06-30
002415,海康威视,8.5,sz,2026-06-30
002011,盾安环境,8.12,sz,2026-06-30
600309,万华化学,7.99,sh,2026-06-30
300750,宁德时代,7.62,sz,2026-06-30
600031,三一重工,6.01,sh,2026-06-30
002371,北方华创,5.77,sz,2026-06-30
002601,龙佰集团,5.73,sz,2026-06-30
600519,贵州茅台,10.12,sh,2026-06-30
002415,海康威视,9.97,sz,2026-06-30
600690,海尔智家,8.81,sh,2026-06-30
600309,万华化学,8.52,sh,2026-06-30
002011,盾安环境,8.2,sz,2026-06-30
002714,牧原股份,7.94,sz,2026-06-30
300750,宁德时代,6.62,sz,2026-06-30
002601,龙佰集团,5.89,sz,2026-06-30
688169,石头科技,5.86,sh,2026-06-30
600031,三一重工,5.69,sh,2026-06-30
