stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,9.39,sz,2026-06-30
300750,宁德时代,8.74,sz,2026-06-30
300502,新易盛,6.46,sz,2026-06-30
000333,美的集团,3.14,sz,2026-06-30
002371,北方华创,3.05,sz,2026-06-30
002475,立讯精密,2.84,sz,2026-06-30
002384,东山精密,2.78,sz,2026-06-30
000725,京东方A,2.35,sz,2026-06-30
300059,东方财富,2.27,sz,2026-06-30
300274,阳光电源,2.03,sz,2026-06-30
301666,大普微,0.06,sz,2026-06-30
001248,华润新能源,0.04,sz,2026-06-30
001399,惠科股份,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
001257,盛龙股份,0.01,sz,2026-06-30
300750,宁德时代,11.34,sz,2026-06-30
300308,中际旭创,5.35,sz,2026-06-30
300502,新易盛,4.31,sz,2026-06-30
000333,美的集团,4.09,sz,2026-06-30
002594,比亚迪,2.98,sz,2026-06-30
300059,东方财富,2.7,sz,2026-06-30
002475,立讯精密,2.53,sz,2026-06-30
300274,阳光电源,2.46,sz,2026-06-30
000858,五粮液,2.07,sz,2026-06-30
002371,北方华创,1.91,sz,2026-06-30
001280,中国铀业,0.03,sz,2026-06-30
301683,慧谷新材,0.02,sz,2026-06-30
301696,三瑞智能,0.02,sz,2026-06-30
301638,南网数字,0.01,sz,2026-06-30
001257,盛龙股份,0.01,sz,2026-06-30
