stock_code,stock_name,weight_pct,market,report_date
301013,利和兴,9.77,sz,2026-06-30
301128,强瑞技术,9.37,sz,2026-06-30
605376,博迁新材,7.98,sh,2026-06-30
688020,方邦股份,7.39,sh,2026-06-30
688627,精智达,6.14,sh,2026-06-30
688368,晶丰明源,5.96,sh,2026-06-30
600105,永鼎股份,5.82,sh,2026-06-30
688172,燕东微,4.67,sh,2026-06-30
000636,风华高科,4.4,sz,2026-06-30
301292,海科新源,6.69,sz,2026-06-30
000688,国城矿业,6.47,sz,2026-06-30
688717,艾罗能源,4.91,sh,2026-06-30
000830,鲁西化工,4.75,sz,2026-06-30
688411,海博思创,4.53,sh,2026-06-30
600989,宝丰能源,4.48,sh,2026-06-30
603381,永臻股份,4.34,sh,2026-06-30
002865,钧达股份,3.93,sz,2026-06-30
