stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,9.58,sz,2026-06-30
300502,新易盛,9.44,sz,2026-06-30
688256,寒武纪,5.18,sh,2026-06-30
601138,工业富联,5.13,sh,2026-06-30
601869,长飞光纤,4.76,sh,2026-06-30
600487,亨通光电,4.23,sh,2026-06-30
000338,潍柴动力,3.4,sz,2026-06-30
300274,阳光电源,2.73,sz,2026-06-30
300750,宁德时代,2.7,sz,2026-06-30
688041,海光信息,2.41,sh,2026-06-30
600938,中国海油,5.13,sh,2026-06-30
000933,神火股份,5.09,sz,2026-06-30
300502,新易盛,4.6,sz,2026-06-30
600309,万华化学,4.49,sh,2026-06-30
601318,中国平安,3.91,sh,2026-06-30
300274,阳光电源,3.47,sz,2026-06-30
600519,贵州茅台,3.24,sh,2026-06-30
601899,紫金矿业,3.18,sh,2026-06-30
300308,中际旭创,3.1,sz,2026-06-30
600426,华鲁恒升,2.98,sh,2026-06-30
