stock_code,stock_name,weight_pct,market,report_date
688521,芯原股份,7.93,sh,2026-06-30
300223,北京君正,7.59,sz,2026-06-30
002475,立讯精密,4.85,sz,2026-06-30
603501,豪威集团,4.69,sh,2026-06-30
002230,科大讯飞,4.21,sz,2026-06-30
002594,比亚迪,3.98,sz,2026-06-30
601127,赛力斯,3.83,sh,2026-06-30
601689,拓普集团,3.77,sh,2026-06-30
000625,长安汽车,3.75,sz,2026-06-30
002456,欧菲光,3.35,sz,2026-06-30
688783,西安奕材,0.37,sh,2026-06-30
688808,联讯仪器,0.05,sh,2026-06-30
688818,电科蓝天,0.03,sh,2026-06-30
688820,盛合晶微,0.03,sh,2026-06-30
688797,臻宝科技,0.02,sh,2026-06-30
002594,比亚迪,5.55,sz,2026-06-30
002475,立讯精密,5.34,sz,2026-06-30
000625,长安汽车,4.74,sz,2026-06-30
601127,赛力斯,4.69,sh,2026-06-30
601689,拓普集团,4.6,sh,2026-06-30
688521,芯原股份,4.51,sh,2026-06-30
002230,科大讯飞,4.44,sz,2026-06-30
603501,豪威集团,4.33,sh,2026-06-30
300223,北京君正,3.61,sz,2026-06-30
002920,德赛西威,3.18,sz,2026-06-30
688783,西安奕材,0.11,sh,2026-06-30
688765,禾元生物,0.03,sh,2026-06-30
688759,必贝特,0.02,sh,2026-06-30
301683,慧谷新材,0.02,sz,2026-06-30
301696,三瑞智能,0.02,sz,2026-06-30
