stock_code,stock_name,weight_pct,market,report_date
600549,厦门钨业,8.18,sh,2026-06-30
688172,燕东微,7.57,sh,2026-06-30
688082,盛美上海,6.71,sh,2026-06-30
601872,招商轮船,6.0,sh,2026-06-30
688629,华丰科技,5.76,sh,2026-06-30
000962,东方钽业,5.37,sz,2026-06-30
688200,华峰测控,5.22,sh,2026-06-30
600301,华锡有色,5.13,sh,2026-06-30
688545,兴福电子,4.9,sh,2026-06-30
688603,天承科技,4.57,sh,2026-06-30
002709,天赐材料,7.41,sz,2026-06-30
603507,振江股份,5.12,sh,2026-06-30
300548,长芯博创,5.1,sz,2026-06-30
601872,招商轮船,4.17,sh,2026-06-30
300432,富临精工,4.12,sz,2026-06-30
002759,天际股份,3.27,sz,2026-06-30
300604,长川科技,3.08,sz,2026-06-30
301292,海科新源,2.99,sz,2026-06-30
002025,航天电器,2.9,sz,2026-06-30
688025,杰普特,1.92,sh,2026-06-30
