stock_code,stock_name,weight_pct,market,report_date
688256,寒武纪,9.68,sh,2026-06-30
688347,华虹宏力,9.32,sh,2026-06-30
688041,海光信息,9.24,sh,2026-06-30
688702,盛科通信,8.94,sh,2026-06-30
603986,兆易创新,7.77,sh,2026-06-30
688802,沐曦股份,7.59,sh,2026-06-30
688795,摩尔线程,7.55,sh,2026-06-30
688012,中微公司,6.78,sh,2026-06-30
688981,中芯国际,6.08,sh,2026-06-30
688820,盛合晶微,5.78,sh,2026-06-30
000975,山金国际,5.78,sz,2026-06-30
600988,赤峰黄金,5.23,sh,2026-06-30
601899,紫金矿业,5.19,sh,2026-06-30
601006,大秦铁路,5.03,sh,2026-06-30
000506,招金黄金,5.01,sz,2026-06-30
601328,交通银行,5.0,sh,2026-06-30
601229,上海银行,4.83,sh,2026-06-30
002475,立讯精密,4.0,sz,2026-06-30
688608,恒玄科技,3.16,sh,2026-06-30
688036,传音控股,3.08,sh,2026-06-30
