stock_code,stock_name,weight_pct,market,report_date
300666,江丰电子,8.2,sz,2026-06-30
688008,澜起科技,5.44,sh,2026-06-30
300308,中际旭创,5.32,sz,2026-06-30
002138,顺络电子,4.95,sz,2026-06-30
688548,广钢气体,4.84,sh,2026-06-30
300432,富临精工,4.47,sz,2026-06-30
688200,华峰测控,4.32,sh,2026-06-30
300750,宁德时代,3.96,sz,2026-06-30
601318,中国平安,3.79,sh,2026-06-30
300274,阳光电源,3.5,sz,2026-06-30
605117,德业股份,6.29,sh,2026-06-30
002294,信立泰,5.98,sz,2026-06-30
601318,中国平安,5.55,sh,2026-06-30
300432,富临精工,5.37,sz,2026-06-30
300666,江丰电子,5.17,sz,2026-06-30
300037,新宙邦,4.43,sz,2026-06-30
600176,中国巨石,3.63,sh,2026-06-30
002648,卫星化学,3.34,sz,2026-06-30
000425,徐工机械,3.23,sz,2026-06-30
601100,恒立液压,2.84,sh,2026-06-30
