stock_code,stock_name,weight_pct,market,report_date
601318,中国平安,7.18,sh,2026-06-30
600036,招商银行,5.53,sh,2026-06-30
601166,兴业银行,5.17,sh,2026-06-30
601668,中国建筑,5.04,sh,2026-06-30
600519,贵州茅台,3.36,sh,2026-06-30
000725,京东方A,2.9,sz,2026-06-30
000333,美的集团,2.87,sz,2026-06-30
601398,工商银行,2.82,sh,2026-06-30
300750,宁德时代,2.51,sz,2026-06-30
601328,交通银行,2.42,sh,2026-06-30
301666,大普微,0.08,sz,2026-06-30
001248,华润新能源,0.05,sz,2026-06-30
001399,惠科股份,0.02,sz,2026-06-30
301682,宏明电子,0.02,sz,2026-06-30
001257,盛龙股份,0.01,sz,2026-06-30
601318,中国平安,7.93,sh,2026-06-30
600036,招商银行,4.83,sh,2026-06-30
601668,中国建筑,4.7,sh,2026-06-30
601166,兴业银行,4.34,sh,2026-06-30
300750,宁德时代,3.4,sz,2026-06-30
600519,贵州茅台,3.31,sh,2026-06-30
601398,工商银行,3.18,sh,2026-06-30
601328,交通银行,2.95,sh,2026-06-30
000333,美的集团,2.79,sz,2026-06-30
601390,中国中铁,2.4,sh,2026-06-30
001280,中国铀业,0.02,sz,2026-06-30
301683,慧谷新材,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
603459,红板科技,0.01,sh,2026-06-30
301638,南网数字,0.01,sz,2026-06-30
