stock_code,stock_name,weight_pct,market,report_date
300750,宁德时代,9.26,sz,2026-06-30
002594,比亚迪,8.09,sz,2026-06-30
300124,汇川技术,5.94,sz,2026-06-30
300014,亿纬锂能,4.67,sz,2026-06-30
002050,三花智控,4.64,sz,2026-06-30
002460,赣锋锂业,3.49,sz,2026-06-30
002709,天赐材料,3.47,sz,2026-06-30
603799,华友钴业,3.46,sh,2026-06-30
002466,天齐锂业,2.99,sz,2026-06-30
002407,多氟多,2.82,sz,2026-06-30
688795,摩尔线程,0.16,sh,2026-06-30
688802,沐曦股份,0.07,sh,2026-06-30
688783,西安奕材,0.06,sh,2026-06-30
001248,华润新能源,0.02,sz,2026-06-30
301666,大普微,0.01,sz,2026-06-30
002594,比亚迪,10.08,sz,2026-06-30
300750,宁德时代,9.46,sz,2026-06-30
300124,汇川技术,6.06,sz,2026-06-30
002050,三花智控,4.56,sz,2026-06-30
603799,华友钴业,4.27,sh,2026-06-30
002460,赣锋锂业,4.24,sz,2026-06-30
300014,亿纬锂能,3.71,sz,2026-06-30
002709,天赐材料,3.14,sz,2026-06-30
002466,天齐锂业,2.75,sz,2026-06-30
002738,中矿资源,2.57,sz,2026-06-30
688795,摩尔线程,0.08,sh,2026-06-30
688802,沐曦股份,0.03,sh,2026-06-30
688783,西安奕材,0.02,sh,2026-06-30
688790,昂瑞微,0.0,sh,2026-06-30
688765,禾元生物,0.0,sh,2026-06-30
