stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,7.86,sz,2026-06-30
688256,寒武纪,7.48,sh,2026-06-30
688521,芯原股份,6.2,sh,2026-06-30
300502,新易盛,6.15,sz,2026-06-30
300604,长川科技,5.42,sz,2026-06-30
688409,富创精密,5.32,sh,2026-06-30
002484,江海股份,5.11,sz,2026-06-30
002436,兴森科技,4.44,sz,2026-06-30
600487,亨通光电,4.16,sh,2026-06-30
600105,永鼎股份,3.94,sh,2026-06-30
300308,中际旭创,8.59,sz,2026-06-30
300502,新易盛,6.73,sz,2026-06-30
600487,亨通光电,6.22,sh,2026-06-30
601869,长飞光纤,5.39,sh,2026-06-30
600498,烽火通信,4.84,sh,2026-06-30
300394,天孚通信,4.55,sz,2026-06-30
600522,中天科技,4.41,sh,2026-06-30
002384,东山精密,4.33,sz,2026-06-30
002463,沪电股份,3.99,sz,2026-06-30
688390,固德威,3.0,sh,2026-06-30
