stock_code,stock_name,weight_pct,market,report_date
000739,普洛药业,9.62,sz,2026-06-30
600885,宏发股份,8.38,sh,2026-06-30
603259,药明康德,8.07,sh,2026-06-30
600233,圆通速递,7.66,sh,2026-06-30
000333,美的集团,7.46,sz,2026-06-30
300750,宁德时代,5.09,sz,2026-06-30
689009,九号公司,4.94,sh,2026-06-30
688029,南微医学,4.65,sh,2026-06-30
603087,甘李药业,1.84,sh,2026-06-30
002897,意华股份,1.42,sz,2026-06-30
000739,普洛药业,9.45,sz,2026-06-30
600233,圆通速递,8.99,sh,2026-06-30
000333,美的集团,6.93,sz,2026-06-30
603259,药明康德,5.84,sh,2026-06-30
600885,宏发股份,5.37,sh,2026-06-30
689009,九号公司,5.26,sh,2026-06-30
300750,宁德时代,4.78,sz,2026-06-30
688029,南微医学,4.29,sh,2026-06-30
603181,皇马科技,4.21,sh,2026-06-30
002318,久立特材,3.6,sz,2026-06-30
