stock_code,stock_name,weight_pct,market,report_date
002821,凯莱英,5.72,sz,2026-06-30
688578,艾力斯,5.4,sh,2026-06-30
300347,泰格医药,5.27,sz,2026-06-30
300759,康龙化成,5.2,sz,2026-06-30
603259,药明康德,5.15,sh,2026-06-30
688331,荣昌生物,5.14,sh,2026-06-30
688266,泽璟制药,4.79,sh,2026-06-30
688235,百济神州,4.72,sh,2026-06-30
600276,恒瑞医药,4.5,sh,2026-06-30
600196,复星医药,4.12,sh,2026-06-30
301666,大普微,0.05,sz,2026-06-30
688820,盛合晶微,0.02,sh,2026-06-30
688809,强一股份,0.02,sh,2026-06-30
001399,惠科股份,0.01,sz,2026-06-30
688818,电科蓝天,0.01,sh,2026-06-30
688331,荣昌生物,5.05,sh,2026-06-30
603259,药明康德,4.96,sh,2026-06-30
002821,凯莱英,4.88,sz,2026-06-30
600196,复星医药,4.77,sh,2026-06-30
300759,康龙化成,4.76,sz,2026-06-30
688578,艾力斯,4.71,sh,2026-06-30
600276,恒瑞医药,4.63,sh,2026-06-30
688235,百济神州,4.63,sh,2026-06-30
300347,泰格医药,4.39,sz,2026-06-30
300760,迈瑞医疗,4.25,sz,2026-06-30
688813,泰金新能,0.01,sh,2026-06-30
301683,慧谷新材,0.01,sz,2026-06-30
688818,电科蓝天,0.01,sh,2026-06-30
688809,强一股份,0.01,sh,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
