stock_code,stock_name,weight_pct,market,report_date
605117,德业股份,6.92,sh,2026-06-30
300763,锦浪科技,6.18,sz,2026-06-30
300274,阳光电源,5.9,sz,2026-06-30
601318,中国平安,5.12,sh,2026-06-30
000100,TCL科技,4.72,sz,2026-06-30
300502,新易盛,4.61,sz,2026-06-30
300750,宁德时代,4.5,sz,2026-06-30
603259,药明康德,4.47,sh,2026-06-30
603997,继峰股份,4.37,sh,2026-06-30
300308,中际旭创,3.82,sz,2026-06-30
605117,德业股份,5.36,sh,2026-06-30
601318,中国平安,5.33,sh,2026-06-30
688472,阿特斯,4.57,sh,2026-06-30
300274,阳光电源,4.56,sz,2026-06-30
601601,中国太保,4.15,sh,2026-06-30
300750,宁德时代,4.03,sz,2026-06-30
300763,锦浪科技,3.69,sz,2026-06-30
603179,新泉股份,3.57,sh,2026-06-30
603997,继峰股份,3.32,sh,2026-06-30
600426,华鲁恒升,2.93,sh,2026-06-30
