stock_code,stock_name,weight_pct,market,report_date
002353,杰瑞股份,8.56,sz,2026-06-30
002142,宁波银行,7.58,sz,2026-06-30
300750,宁德时代,6.22,sz,2026-06-30
688548,广钢气体,6.12,sh,2026-06-30
603129,春风动力,3.79,sh,2026-06-30
300308,中际旭创,3.63,sz,2026-06-30
688266,泽璟制药,2.56,sh,2026-06-30
300285,国瓷材料,2.0,sz,2026-06-30
601318,中国平安,1.97,sh,2026-06-30
002244,滨江集团,1.94,sz,2026-06-30
002142,宁波银行,7.71,sz,2026-06-30
002353,杰瑞股份,6.67,sz,2026-06-30
300750,宁德时代,6.51,sz,2026-06-30
603129,春风动力,2.65,sh,2026-06-30
000425,徐工机械,2.55,sz,2026-06-30
601899,紫金矿业,2.49,sh,2026-06-30
300910,瑞丰新材,2.46,sz,2026-06-30
688548,广钢气体,2.37,sh,2026-06-30
600519,贵州茅台,2.06,sh,2026-06-30
300285,国瓷材料,1.91,sz,2026-06-30
