stock_code,stock_name,weight_pct,market,report_date
002627,三峡旅游,9.28,sz,2026-06-30
605507,国邦医药,8.55,sh,2026-06-30
600189,泉阳泉,7.9,sh,2026-06-30
002727,一心堂,7.06,sz,2026-06-30
603939,益丰药房,6.55,sh,2026-06-30
301087,可孚医疗,6.54,sz,2026-06-30
002004,华邦健康,6.15,sz,2026-06-30
300596,利安隆,5.79,sz,2026-06-30
603345,安井食品,5.46,sh,2026-06-30
002946,新乳业,5.39,sz,2026-06-30
002627,三峡旅游,8.83,sz,2026-06-30
605507,国邦医药,7.6,sh,2026-06-30
002004,华邦健康,7.12,sz,2026-06-30
300596,利安隆,6.63,sz,2026-06-30
002727,一心堂,6.16,sz,2026-06-30
603199,九华旅游,5.71,sh,2026-06-30
301087,可孚医疗,5.06,sz,2026-06-30
600189,泉阳泉,5.05,sh,2026-06-30
603939,益丰药房,4.46,sh,2026-06-30
300973,立高食品,4.21,sz,2026-06-30
