date,open,high,low,close,volume
2025-07-01,2149.216,2152.918,2134.571,2147.919,24861511612
2025-07-02,2140.140,2140.140,2118.552,2123.719,23427887136
2025-07-03,2130.739,2168.610,2130.739,2164.088,21933757577
2025-07-04,2168.346,2187.884,2153.621,2156.234,23229463094
2025-07-07,2148.934,2155.686,2126.323,2130.186,18887255443
2025-07-08,2129.489,2183.057,2129.489,2181.077,22827282051
2025-07-09,2179.317,2204.635,2179.109,2184.675,23366909133
2025-07-10,2192.988,2199.710,2174.211,2189.577,22055990969
2025-07-11,2190.007,2223.305,2181.186,2207.097,23842646073
2025-07-14,2207.543,2208.076,2189.080,2197.068,20214601116
2025-07-15,2211.405,2245.440,2209.902,2235.049,22484388681
2025-07-16,2241.210,2259.635,2227.823,2230.194,20510981734
2025-07-17,2228.524,2269.668,2228.524,2269.327,21348549257
2025-07-18,2279.667,2296.911,2263.971,2277.152,21196707708
2025-07-21,2285.414,2297.136,2273.809,2296.883,22542405159
2025-07-22,2295.364,2313.459,2290.378,2310.856,24246464787
2025-07-23,2308.114,2333.310,2304.630,2310.671,23415958182
2025-07-24,2319.252,2345.367,2318.417,2345.367,23323197809
2025-07-25,2348.281,2350.062,2332.025,2340.056,22571518586
2025-07-28,2346.381,2366.507,2334.160,2362.600,21686423753
2025-07-29,2362.775,2406.594,2355.375,2406.594,23071609941
2025-07-30,2395.859,2395.885,2349.182,2367.684,25030490858
2025-07-31,2382.967,2394.216,2321.716,2328.313,25275364453
2025-08-01,2323.921,2348.015,2304.385,2322.627,22816838411
2025-08-04,2307.373,2334.430,2304.483,2334.323,21183884781
2025-08-05,2349.436,2350.996,2323.739,2343.376,22517728715
2025-08-06,2335.950,2359.823,2335.950,2358.955,25489331299
2025-08-07,2359.423,2372.683,2322.805,2342.861,25797855397
2025-08-08,2338.249,2353.988,2330.010,2333.959,24349547340
2025-08-11,2336.929,2384.860,2336.929,2379.816,24490980549
2025-08-12,2381.163,2409.398,2368.813,2409.398,24488379168
2025-08-13,2417.469,2497.857,2414.482,2496.504,27243425162
