stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,13.63,sz,2026-06-30
300750,宁德时代,12.71,sz,2026-06-30
300502,新易盛,9.37,sz,2026-06-30
300059,东方财富,3.24,sz,2026-06-30
300274,阳光电源,2.91,sz,2026-06-30
300476,胜宏科技,2.61,sz,2026-06-30
300408,三环集团,2.59,sz,2026-06-30
300394,天孚通信,2.34,sz,2026-06-30
301308,江波龙,2.03,sz,2026-06-30
300604,长川科技,1.92,sz,2026-06-30
301666,大普微,0.05,sz,2026-06-30
001248,华润新能源,0.04,sz,2026-06-30
001399,惠科股份,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
001257,盛龙股份,0.01,sz,2026-06-30
300750,宁德时代,18.34,sz,2026-06-30
300308,中际旭创,8.75,sz,2026-06-30
300502,新易盛,7.06,sz,2026-06-30
300059,东方财富,4.32,sz,2026-06-30
300274,阳光电源,3.99,sz,2026-06-30
300476,胜宏科技,2.75,sz,2026-06-30
300394,天孚通信,2.41,sz,2026-06-30
300124,汇川技术,2.36,sz,2026-06-30
300760,迈瑞医疗,1.8,sz,2026-06-30
300498,温氏股份,1.64,sz,2026-06-30
001280,中国铀业,0.03,sz,2026-06-30
301683,慧谷新材,0.02,sz,2026-06-30
301696,三瑞智能,0.02,sz,2026-06-30
301638,南网数字,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
