stock_code,stock_name,weight_pct,market,report_date
300221,银禧科技,1.28,sz,2026-06-30
688182,灿勤科技,1.25,sh,2026-06-30
688127,蓝特光学,1.11,sh,2026-06-30
688766,普冉股份,1.09,sh,2026-06-30
603663,三祥新材,1.02,sh,2026-06-30
688630,芯碁微装,0.96,sh,2026-06-30
688308,欧科亿,0.86,sh,2026-06-30
688179,阿拉丁,0.82,sh,2026-06-30
600458,时代新材,0.8,sh,2026-06-30
688686,奥普特,0.77,sh,2026-06-30
688063,派能科技,1.17,sh,2026-06-30
300088,长信科技,1.11,sz,2026-06-30
002139,拓邦股份,0.93,sz,2026-06-30
301377,鼎泰高科,0.9,sz,2026-06-30
688700,东威科技,0.81,sh,2026-06-30
000690,宝新能源,0.79,sz,2026-06-30
300711,广哈通信,0.78,sz,2026-06-30
688208,道通科技,0.77,sh,2026-06-30
300407,凯发电气,0.75,sz,2026-06-30
002849,威星智能,0.74,sz,2026-06-30
