stock_code,stock_name,weight_pct,market,report_date
603259,药明康德,11.57,sh,2026-06-30
600276,恒瑞医药,10.11,sh,2026-06-30
300760,迈瑞医疗,4.79,sz,2026-06-30
688271,联影医疗,2.93,sh,2026-06-30
002001,新和成,2.54,sz,2026-06-30
002422,科伦药业,2.5,sz,2026-06-30
000538,云南白药,2.46,sz,2026-06-30
300015,爱尔眼科,2.24,sz,2026-06-30
600436,片仔癀,1.92,sh,2026-06-30
002821,凯莱英,1.88,sz,2026-06-30
603259,药明康德,10.75,sh,2026-06-30
600276,恒瑞医药,8.87,sh,2026-06-30
300760,迈瑞医疗,5.08,sz,2026-06-30
688271,联影医疗,2.83,sh,2026-06-30
002001,新和成,2.71,sz,2026-06-30
000538,云南白药,2.49,sz,2026-06-30
600436,片仔癀,2.32,sh,2026-06-30
300015,爱尔眼科,2.26,sz,2026-06-30
002422,科伦药业,1.98,sz,2026-06-30
002294,信立泰,1.74,sz,2026-06-30
603175,超颖电子,0.0,sh,2026-06-30
601026,道生天合,0.0,sh,2026-06-30
