stock_code,stock_name,weight_pct,market,report_date
002463,沪电股份,5.17,sz,2026-06-30
688041,海光信息,5.05,sh,2026-06-30
688256,寒武纪,5.01,sh,2026-06-30
300750,宁德时代,4.92,sz,2026-06-30
600885,宏发股份,4.64,sh,2026-06-30
000977,浪潮信息,3.64,sz,2026-06-30
300438,鹏辉能源,3.46,sz,2026-06-30
002028,思源电气,3.41,sz,2026-06-30
688347,华虹宏力,2.37,sh,2026-06-30
002028,思源电气,7.72,sz,2026-06-30
600276,恒瑞医药,6.72,sh,2026-06-30
300037,新宙邦,6.31,sz,2026-06-30
000792,盐湖股份,6.08,sz,2026-06-30
300750,宁德时代,5.71,sz,2026-06-30
002594,比亚迪,4.39,sz,2026-06-30
300502,新易盛,3.4,sz,2026-06-30
600031,三一重工,3.38,sh,2026-06-30
