stock_code,stock_name,weight_pct,market,report_date
002179,中航光电,6.06,sz,2026-06-30
688002,睿创微纳,6.01,sh,2026-06-30
300395,菲利华,5.81,sz,2026-06-30
600879,航天电子,5.8,sh,2026-06-30
600893,航发动力,5.28,sh,2026-06-30
600118,中国卫星,5.01,sh,2026-06-30
600760,中航沈飞,4.81,sh,2026-06-30
601698,中国卫通,3.96,sh,2026-06-30
603308,应流股份,2.97,sh,2026-06-30
688122,西部超导,2.95,sh,2026-06-30
301666,大普微,0.03,sz,2026-06-30
688820,盛合晶微,0.02,sh,2026-06-30
688781,视涯科技,0.02,sh,2026-06-30
688808,联讯仪器,0.02,sh,2026-06-30
688818,电科蓝天,0.01,sh,2026-06-30
600893,航发动力,7.09,sh,2026-06-30
600879,航天电子,6.5,sh,2026-06-30
002179,中航光电,4.75,sz,2026-06-30
600760,中航沈飞,4.62,sh,2026-06-30
300395,菲利华,4.23,sz,2026-06-30
688002,睿创微纳,4.12,sh,2026-06-30
000768,中航西飞,3.79,sz,2026-06-30
688122,西部超导,3.57,sh,2026-06-30
600372,中航机载,3.48,sh,2026-06-30
002465,海格通信,3.29,sz,2026-06-30
688795,摩尔线程,0.05,sh,2026-06-30
688783,西安奕材,0.02,sh,2026-06-30
688765,禾元生物,0.01,sh,2026-06-30
688781,视涯科技,0.01,sh,2026-06-30
301683,慧谷新材,0.0,sz,2026-06-30
