stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,5.28,sz,2026-06-30
300750,宁德时代,3.62,sz,2026-06-30
300502,新易盛,3.22,sz,2026-06-30
603986,兆易创新,1.93,sh,2026-06-30
603259,药明康德,1.69,sh,2026-06-30
688256,寒武纪,1.63,sh,2026-06-30
688008,澜起科技,1.62,sh,2026-06-30
002475,立讯精密,1.27,sz,2026-06-30
300476,胜宏科技,1.23,sz,2026-06-30
002384,东山精密,1.11,sz,2026-06-30
600590,泰豪科技,0.55,sh,2026-06-30
688236,春立医疗,0.47,sh,2026-06-30
688390,固德威,0.43,sh,2026-06-30
300772,运达股份,0.41,sz,2026-06-30
605123,派克新材,0.38,sh,2026-06-30
300750,宁德时代,7.09,sz,2026-06-30
300308,中际旭创,3.76,sz,2026-06-30
300502,新易盛,2.59,sz,2026-06-30
601138,工业富联,1.81,sh,2026-06-30
603259,药明康德,1.78,sh,2026-06-30
000725,京东方A,1.65,sz,2026-06-30
688256,寒武纪,1.55,sh,2026-06-30
600276,恒瑞医药,1.41,sh,2026-06-30
002475,立讯精密,1.39,sz,2026-06-30
002415,海康威视,1.33,sz,2026-06-30
603305,旭升集团,0.49,sh,2026-06-30
688049,炬芯科技,0.47,sh,2026-06-30
605123,派克新材,0.42,sh,2026-06-30
300762,上海瀚讯,0.41,sz,2026-06-30
300244,迪安诊断,0.3,sz,2026-06-30
