stock_code,stock_name,weight_pct,market,report_date
688012,中微公司,4.59,sh,2026-06-30
002371,北方华创,3.96,sz,2026-06-30
000725,京东方A,3.62,sz,2026-06-30
600183,生益科技,3.3,sh,2026-06-30
600030,中信证券,3.02,sh,2026-06-30
601211,国泰海通,2.69,sh,2026-06-30
600900,长江电力,2.53,sh,2026-06-30
000988,华工科技,2.42,sz,2026-06-30
600036,招商银行,2.42,sh,2026-06-30
601166,兴业银行,2.41,sh,2026-06-30
688795,摩尔线程,0.28,sh,2026-06-30
688802,沐曦股份,0.16,sh,2026-06-30
688783,西安奕材,0.13,sh,2026-06-30
001248,华润新能源,0.04,sz,2026-06-30
301666,大普微,0.03,sz,2026-06-30
601166,兴业银行,3.1,sh,2026-06-30
600036,招商银行,3.06,sh,2026-06-30
600900,长江电力,3.03,sh,2026-06-30
000858,五粮液,2.89,sz,2026-06-30
600030,中信证券,2.81,sh,2026-06-30
002371,北方华创,2.8,sz,2026-06-30
601899,紫金矿业,2.74,sh,2026-06-30
601211,国泰海通,2.69,sh,2026-06-30
601088,中国神华,2.24,sh,2026-06-30
600309,万华化学,2.16,sh,2026-06-30
688795,摩尔线程,0.17,sh,2026-06-30
688802,沐曦股份,0.09,sh,2026-06-30
688783,西安奕材,0.05,sh,2026-06-30
688790,昂瑞微,0.01,sh,2026-06-30
688765,禾元生物,0.01,sh,2026-06-30
