stock_code,stock_name,weight_pct,market,report_date
603179,新泉股份,9.48,sh,2026-06-30
002150,正泰电源,9.18,sz,2026-06-30
002706,良信股份,8.95,sz,2026-06-30
605288,凯迪股份,8.92,sh,2026-06-30
300037,新宙邦,8.88,sz,2026-06-30
688503,聚和材料,6.76,sh,2026-06-30
300666,江丰电子,6.0,sz,2026-06-30
603876,鼎胜新材,4.87,sh,2026-06-30
605117,德业股份,4.83,sh,2026-06-30
300580,贝斯特,4.54,sz,2026-06-30
688503,聚和材料,9.86,sh,2026-06-30
002150,正泰电源,9.75,sz,2026-06-30
603179,新泉股份,9.69,sh,2026-06-30
605288,凯迪股份,8.96,sh,2026-06-30
002706,良信股份,7.93,sz,2026-06-30
688390,固德威,6.64,sh,2026-06-30
603786,科博达,5.28,sh,2026-06-30
301538,骏鼎达,5.13,sz,2026-06-30
300037,新宙邦,4.84,sz,2026-06-30
688717,艾罗能源,4.26,sh,2026-06-30
