stock_code,stock_name,weight_pct,market,report_date
688200,华峰测控,6.28,sh,2026-06-30
688256,寒武纪,5.83,sh,2026-06-30
603259,药明康德,4.88,sh,2026-06-30
300274,阳光电源,4.37,sz,2026-06-30
601233,桐昆股份,4.17,sh,2026-06-30
000893,亚钾国际,3.95,sz,2026-06-30
600309,万华化学,3.5,sh,2026-06-30
300408,三环集团,3.46,sz,2026-06-30
002484,江海股份,3.45,sz,2026-06-30
603259,药明康德,7.95,sh,2026-06-30
000893,亚钾国际,5.0,sz,2026-06-30
603486,科沃斯,4.5,sh,2026-06-30
600346,恒力石化,4.09,sh,2026-06-30
600309,万华化学,4.04,sh,2026-06-30
000830,鲁西化工,3.86,sz,2026-06-30
689009,九号公司,3.69,sh,2026-06-30
603087,甘李药业,3.59,sh,2026-06-30
