stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,5.72,sz,2026-06-30
300750,宁德时代,4.3,sz,2026-06-30
600519,贵州茅台,3.22,sh,2026-06-30
300502,新易盛,2.38,sz,2026-06-30
603986,兆易创新,2.21,sh,2026-06-30
601398,工商银行,1.89,sh,2026-06-30
002384,东山精密,1.65,sz,2026-06-30
000166,申万宏源,1.61,sz,2026-06-30
600030,中信证券,1.42,sh,2026-06-30
600028,中国石化,1.41,sh,2026-06-30
688220,翱捷科技,1.3,sh,2026-06-30
003031,中瓷电子,0.62,sz,2026-06-30
001287,中电港,0.54,sz,2026-06-30
688372,伟测科技,0.5,sh,2026-06-30
688385,复旦微电,0.49,sh,2026-06-30
300750,宁德时代,4.27,sz,2026-06-30
600519,贵州茅台,3.84,sh,2026-06-30
300308,中际旭创,2.96,sz,2026-06-30
601899,紫金矿业,2.33,sh,2026-06-30
601658,邮储银行,2.13,sh,2026-06-30
601398,工商银行,1.79,sh,2026-06-30
000333,美的集团,1.7,sz,2026-06-30
601138,工业富联,1.57,sh,2026-06-30
601318,中国平安,1.56,sh,2026-06-30
601998,中信银行,1.36,sh,2026-06-30
600517,国网英大,0.77,sh,2026-06-30
600236,桂冠电力,0.5,sh,2026-06-30
601991,大唐发电,0.48,sh,2026-06-30
000933,神火股份,0.48,sz,2026-06-30
600332,白云山,0.42,sh,2026-06-30
