date,open,high,low,close,volume
2025-07-01,64.500,64.570,63.810,64.220,13758170
2025-07-02,64.300,65.190,64.210,64.420,22094525
2025-07-03,64.400,65.150,64.120,64.750,17789884
2025-07-04,64.600,64.850,63.800,64.110,16202219
2025-07-07,63.830,64.090,62.220,62.320,22882675
2025-07-08,62.370,63.370,62.280,63.030,20468022
2025-07-09,63.350,64.160,62.550,62.640,19192005
2025-07-10,62.490,62.950,62.190,62.560,12257946
2025-07-11,62.800,64.710,62.560,64.000,28627311
2025-07-14,64.300,64.990,63.730,64.380,20587453
2025-07-15,64.450,64.800,63.700,64.150,18452083
2025-07-16,64.270,65.300,64.000,64.520,21516059
2025-07-17,64.550,65.220,64.060,65.130,22722513
2025-07-18,65.480,66.200,64.980,65.190,22215050
2025-07-21,65.590,66.350,64.580,65.220,33126861
2025-07-22,65.170,65.170,64.370,64.720,23047285
2025-07-23,64.710,65.500,64.560,64.760,24042396
2025-07-24,65.020,66.350,64.870,66.100,33732095
2025-07-25,65.810,65.950,64.900,65.410,23577703
2025-07-28,65.900,66.490,65.200,65.400,20655307
2025-07-29,65.200,65.350,64.370,65.070,23298484
2025-07-30,64.990,65.480,63.910,64.160,22625375
2025-07-31,64.100,65.150,63.280,63.390,29518456
2025-08-01,63.480,64.440,62.880,63.410,21255075
2025-08-04,63.320,64.950,63.180,64.560,27078944
2025-08-05,64.790,65.160,64.500,64.810,19202542
2025-08-06,65.000,66.500,64.760,65.860,39867215
2025-08-07,66.000,66.030,64.900,65.500,23395658
2025-08-08,65.730,66.180,64.480,64.510,20944691
2025-08-11,64.520,66.080,64.520,65.500,22362493
2025-08-12,65.530,65.670,64.880,65.400,16696211
2025-08-13,65.260,66.230,65.020,66.020,29069989
2025-08-14,66.230,67.260,65.670,66.540,48356925
2025-08-15,66.190,67.600,66.190,67.340,38698533
2025-08-18,67.590,68.480,66.810,67.800,49020179
2025-08-19,67.700,69.440,66.760,68.100,49919346
2025-08-20,67.840,68.900,67.070,68.880,39058766
2025-08-21,69.200,69.990,68.060,68.300,39829770
2025-08-22,68.000,69.700,67.800,69.700,45825809
2025-08-25,71.000,72.080,70.060,71.850,59724275
2025-08-26,72.000,72.760,71.000,71.200,47006203
2025-08-27,71.500,76.360,71.500,72.150,80611649
2025-08-28,72.080,73.800,71.510,73.780,66476847
2025-08-29,75.000,76.280,72.640,75.030,64787442
2025-09-01,75.030,77.680,74.530,75.900,53828951
2025-09-02,75.880,76.090,73.030,74.900,62594298
2025-09-03,75.050,75.400,72.470,73.070,51692915
2025-09-04,72.910,73.730,69.890,71.420,58669491
2025-09-05,71.430,73.400,70.810,73.350,37514366
2025-09-08,73.510,85.450,73.500,82.010,120246594
2025-09-09,80.510,80.900,78.460,78.880,78543453
2025-09-10,78.880,80.430,77.220,79.520,61923978
2025-09-11,79.000,81.120,77.890,80.700,57681453
2025-09-12,81.340,82.210,79.490,79.680,59231566
2025-09-15,79.600,82.170,79.350,80.150,52252590
2025-09-16,79.960,85.550,79.510,83.490,80653268
2025-09-17,83.500,84.440,82.480,84.050,59642904
2025-09-18,83.660,87.480,81.310,82.600,95878720
2025-09-19,82.700,84.000,81.600,81.700,55966471
2025-09-22,81.700,82.380,81.010,81.790,43989954
2025-09-23,81.800,83.940,80.750,82.600,60281548
2025-09-24,82.620,87.400,82.100,86.330,72255443
2025-09-25,87.000,89.650,85.100,85.910,67915345
2025-09-26,85.660,85.850,81.450,81.540,62568312
2025-09-29,82.010,83.500,80.570,83.400,50374190
2025-09-30,83.050,84.410,82.500,83.820,41083395
