stock_code,stock_name,weight_pct,market,report_date
688671,碧兴物联,0.57,sh,2026-06-30
301520,万邦医药,0.54,sz,2026-06-30
002687,乔治白,0.53,sz,2026-06-30
688156,路德科技,0.52,sh,2026-06-30
300717,华信新材,0.5,sz,2026-06-30
002910,庄园牧场,0.5,sz,2026-06-30
688026,洁特生物,0.49,sh,2026-06-30
002828,贝肯能源,0.48,sz,2026-06-30
688193,仁度生物,0.48,sh,2026-06-30
603137,恒尚节能,0.48,sh,2026-06-30
002858,力盛体育,0.32,sz,2026-06-30
300305,裕兴股份,0.32,sz,2026-06-30
688178,万德斯,0.32,sh,2026-06-30
300966,共同药业,0.32,sz,2026-06-30
603182,嘉华股份,0.32,sh,2026-06-30
603819,神力股份,0.32,sh,2026-06-30
688163,赛伦生物,0.32,sh,2026-06-30
688395,正弦电气,0.32,sh,2026-06-30
601996,丰林集团,0.32,sh,2026-06-30
603137,恒尚节能,0.32,sh,2026-06-30
