stock_code,stock_name,weight_pct,market,report_date
600030,中信证券,0.26,sh,2024-09-30
300059,东方财富,0.25,sz,2024-09-30
600837,海通证券,0.1,sh,2024-09-30
601688,华泰证券,0.09,sh,2024-09-30
601211,国泰君安,0.08,sh,2024-09-30
600999,招商证券,0.07,sh,2024-09-30
600958,东方证券,0.06,sh,2024-09-30
000166,申万宏源,0.05,sz,2024-09-30
000776,广发证券,0.05,sz,2024-09-30
601377,兴业证券,0.05,sh,2024-09-30
600030,中信证券,0.24,sh,2024-09-30
300059,东方财富,0.18,sz,2024-09-30
600837,海通证券,0.11,sh,2024-09-30
601688,华泰证券,0.08,sh,2024-09-30
601211,国泰君安,0.08,sh,2024-09-30
600999,招商证券,0.07,sh,2024-09-30
600958,东方证券,0.05,sh,2024-09-30
000166,申万宏源,0.05,sz,2024-09-30
601901,方正证券,0.05,sh,2024-09-30
000776,广发证券,0.05,sz,2024-09-30
601377,兴业证券,0.05,sh,2024-09-30
601788,光大证券,0.04,sh,2024-09-30
601995,中金公司,0.03,sh,2024-09-30
002736,国信证券,0.03,sz,2024-09-30
601066,中信建投,0.03,sh,2024-09-30
601881,中国银河,0.03,sh,2024-09-30
601555,东吴证券,0.03,sh,2024-09-30
601108,财通证券,0.03,sh,2024-09-30
601099,太平洋,0.03,sh,2024-09-30
601878,浙商证券,0.03,sh,2024-09-30
600109,国金证券,0.03,sh,2024-09-30
002797,第一创业,0.02,sz,2024-09-30
601990,南京证券,0.02,sh,2024-09-30
002673,西部证券,0.02,sz,2024-09-30
000783,长江证券,0.02,sz,2024-09-30
000728,国元证券,0.02,sz,2024-09-30
600918,中泰证券,0.02,sh,2024-09-30
601198,东兴证券,0.02,sh,2024-09-30
601696,中银证券,0.02,sh,2024-09-30
601162,天风证券,0.02,sh,2024-09-30
600061,国投资本,0.02,sh,2024-09-30
600369,西南证券,0.02,sh,2024-09-30
601059,信达证券,0.02,sh,2024-09-30
600155,华创云信,0.02,sh,2024-09-30
600909,华安证券,0.02,sh,2024-09-30
601456,国联证券,0.02,sh,2024-09-30
000750,国海证券,0.01,sz,2024-09-30
601136,首创证券,0.01,sh,2024-09-30
002939,长城证券,0.01,sz,2024-09-30
002926,华西证券,0.01,sz,2024-09-30
002500,山西证券,0.01,sz,2024-09-30
601375,中原证券,0.01,sh,2024-09-30
601236,红塔证券,0.01,sh,2024-09-30
600906,财达证券,0.01,sh,2024-09-30
002670,国盛金控,0.01,sz,2024-09-30
600621,华鑫股份,0.01,sh,2024-09-30
600864,哈投股份,0.01,sh,2024-09-30
600095,湘财股份,0.01,sh,2024-09-30
000712,锦龙股份,0.0,sz,2024-09-30
002945,华林证券,0.0,sz,2024-09-30
600030,中信证券,0.25,sh,2024-09-30
300059,东方财富,0.22,sz,2024-09-30
600837,海通证券,0.11,sh,2024-09-30
601688,华泰证券,0.1,sh,2024-09-30
601211,国泰君安,0.08,sh,2024-09-30
600999,招商证券,0.07,sh,2024-09-30
600958,东方证券,0.06,sh,2024-09-30
000166,申万宏源,0.05,sz,2024-09-30
000776,广发证券,0.05,sz,2024-09-30
601377,兴业证券,0.05,sh,2024-09-30
