stock_code,stock_name,weight_pct,market,report_date
688256,寒武纪,1.85,sh,2026-06-30
688012,中微公司,1.69,sh,2026-06-30
603986,兆易创新,1.57,sh,2026-06-30
002371,北方华创,1.5,sz,2026-06-30
688041,海光信息,1.41,sh,2026-06-30
301308,江波龙,1.35,sz,2026-06-30
603019,中科曙光,1.32,sh,2026-06-30
688008,澜起科技,1.31,sh,2026-06-30
000725,京东方A,1.3,sz,2026-06-30
603259,药明康德,1.28,sh,2026-06-30
002384,东山精密,1.55,sz,2026-06-30
601857,中国石油,1.34,sh,2026-06-30
688012,中微公司,1.3,sh,2026-06-30
002460,赣锋锂业,1.3,sz,2026-06-30
300418,昆仑万维,1.27,sz,2026-06-30
601088,中国神华,1.27,sh,2026-06-30
601225,陕西煤业,1.24,sh,2026-06-30
300394,天孚通信,1.24,sz,2026-06-30
300502,新易盛,1.21,sz,2026-06-30
002594,比亚迪,1.21,sz,2026-06-30
