stock_code,stock_name,weight_pct,market,report_date
300604,长川科技,2.49,sz,2026-06-30
001309,德明利,1.98,sz,2026-06-30
300857,协创数据,1.44,sz,2026-06-30
688002,睿创微纳,1.33,sh,2026-06-30
600909,华安证券,1.32,sh,2026-06-30
600497,驰宏锌锗,1.28,sh,2026-06-30
002409,雅克科技,1.23,sz,2026-06-30
002851,麦格米特,1.2,sz,2026-06-30
688313,仕佳光子,1.18,sh,2026-06-30
688099,晶晨股份,1.17,sh,2026-06-30
603986,兆易创新,0.9,sh,2026-06-30
300308,中际旭创,0.87,sz,2026-06-30
601061,中信金属,0.71,sh,2026-06-30
300502,新易盛,0.64,sz,2026-06-30
603083,剑桥科技,0.46,sh,2026-06-30
688525,佰维存储,1.47,sh,2026-06-30
002558,巨人网络,1.28,sz,2026-06-30
600352,浙江龙盛,1.17,sh,2026-06-30
600392,盛和资源,1.16,sh,2026-06-30
603979,金诚信,1.16,sh,2026-06-30
002340,格林美,1.13,sz,2026-06-30
002402,和而泰,1.13,sz,2026-06-30
000415,渤海租赁,1.11,sz,2026-06-30
601168,西部矿业,1.08,sh,2026-06-30
603920,世运电路,1.08,sh,2026-06-30
300502,新易盛,1.06,sz,2026-06-30
301031,中熔电气,1.04,sz,2026-06-30
688182,灿勤科技,0.72,sh,2026-06-30
002028,思源电气,0.71,sz,2026-06-30
300953,震裕科技,0.6,sz,2026-06-30
