stock_code,stock_name,weight_pct,market,report_date
002475,立讯精密,6.91,sz,2026-06-30
002484,江海股份,6.13,sz,2026-06-30
002008,大族激光,4.63,sz,2026-06-30
600276,恒瑞医药,4.28,sh,2026-06-30
002371,北方华创,3.06,sz,2026-06-30
000657,中钨高新,2.96,sz,2026-06-30
300308,中际旭创,2.91,sz,2026-06-30
300747,锐科激光,2.54,sz,2026-06-30
600276,恒瑞医药,3.8,sh,2026-06-30
002475,立讯精密,3.78,sz,2026-06-30
603986,兆易创新,3.54,sh,2026-06-30
002371,北方华创,3.29,sz,2026-06-30
600875,东方电气,3.12,sh,2026-06-30
002422,科伦药业,2.79,sz,2026-06-30
600522,中天科技,2.45,sh,2026-06-30
300679,电连技术,2.41,sz,2026-06-30
