stock_code,stock_name,weight_pct,market,report_date
688498,源杰科技,1.91,sh,2026-06-30
001309,德明利,1.32,sz,2026-06-30
300604,长川科技,1.03,sz,2026-06-30
688002,睿创微纳,0.95,sh,2026-06-30
300475,香农芯创,0.91,sz,2026-06-30
300857,协创数据,0.87,sz,2026-06-30
002738,中矿资源,0.71,sz,2026-06-30
002008,大族激光,0.59,sz,2026-06-30
300308,中际旭创,0.59,sz,2026-06-30
688347,华虹宏力,0.57,sh,2026-06-30
688002,睿创微纳,0.87,sh,2026-06-30
601233,桐昆股份,0.84,sh,2026-06-30
002414,高德红外,0.83,sz,2026-06-30
601899,紫金矿业,0.77,sh,2026-06-30
000408,藏格矿业,0.72,sz,2026-06-30
603993,洛阳钼业,0.64,sh,2026-06-30
600352,浙江龙盛,0.61,sh,2026-06-30
002558,巨人网络,0.6,sz,2026-06-30
002111,威海广泰,0.57,sz,2026-06-30
600378,昊华科技,0.56,sh,2026-06-30
