stock_code,stock_name,weight_pct,market,report_date
603259,药明康德,11.12,sh,2026-06-30
300759,康龙化成,3.96,sz,2026-06-30
688578,艾力斯,3.91,sh,2026-06-30
688235,百济神州,3.88,sh,2026-06-30
300347,泰格医药,3.29,sz,2026-06-30
000661,长春高新,2.88,sz,2026-06-30
300142,沃森生物,2.75,sz,2026-06-30
603087,甘李药业,2.7,sh,2026-06-30
688180,君实生物,2.4,sh,2026-06-30
300832,新产业,2.19,sz,2026-06-30
603259,药明康德,10.22,sh,2026-06-30
300759,康龙化成,3.57,sz,2026-06-30
000661,长春高新,3.46,sz,2026-06-30
300347,泰格医药,3.44,sz,2026-06-30
688235,百济神州,3.32,sh,2026-06-30
688578,艾力斯,3.2,sh,2026-06-30
603087,甘李药业,2.83,sh,2026-06-30
300142,沃森生物,2.45,sz,2026-06-30
300832,新产业,2.38,sz,2026-06-30
688180,君实生物,2.31,sh,2026-06-30
