date,open,high,low,close,volume
2026-05-29,2.93,2.93,2.875,2.88,104408.0
2026-06-01,2.909,2.909,2.794,2.796,43400.0
2026-06-02,2.768,2.824,2.753,2.799,29692.0
2026-06-03,2.827,2.881,2.827,2.843,2700.0
2026-06-04,2.871,2.871,2.842,2.842,800.0
2026-06-05,2.814,2.814,2.759,2.759,12495.0
2026-06-08,2.731,2.731,2.578,2.73,1900.0
2026-06-09,2.687,2.758,2.687,2.731,5229.0
2026-06-10,2.758,2.813,2.729,2.758,91700.0
2026-06-11,2.73,2.73,2.73,2.73,500.0
2026-06-12,2.757,2.812,2.757,2.799,8000.0
2026-06-15,2.823,2.823,2.818,2.818,17500.0
2026-06-16,2.83,2.85,2.83,2.85,32700.0
2026-06-17,2.822,2.831,2.822,2.831,1000.0
2026-06-18,2.892,2.987,2.892,2.91,12500.0
2026-06-22,2.921,2.976,2.882,2.976,21200.0
2026-06-23,2.946,2.946,2.917,2.917,4400.0
2026-06-24,2.888,2.999,2.888,2.981,30544.0
2026-06-25,3.011,3.119,2.989,3.058,33075.0
2026-06-26,3.027,3.027,2.994,3.001,8271.0
2026-06-29,3.031,3.127,3.031,3.1,23871.0
2026-06-30,3.096,3.103,3.096,3.103,400.0
2026-07-01,3.182,3.193,3.071,3.193,20200.0
2026-07-02,3.161,3.161,3.067,3.067,2800.0
2026-07-03,3.01,3.041,3.01,3.034,8100.0
2026-07-06,3.004,3.004,2.974,3.004,14300.0
2026-07-07,2.974,2.974,2.947,2.947,500.0
2026-07-08,2.976,3.082,2.976,3.01,9400.0
2026-07-09,3.01,3.071,3.007,3.071,20100.0
2026-07-10,3.102,3.157,3.04,3.04,26145.0
2026-07-13,3.042,3.042,2.978,3.039,15125.0
2026-07-14,2.91,3.004,2.834,3.002,12471.0
2026-07-15,2.972,2.972,2.851,2.91,18800.0
2026-07-16,2.881,2.881,2.808,2.823,1800.0
2026-07-17,2.795,2.795,2.649,2.649,3618.0
2026-07-20,2.716,2.85,2.615,2.717,51403.0
2026-07-21,2.767,2.851,2.684,2.851,3700.0
2026-07-22,2.88,2.909,2.851,2.856,30100.0
2026-07-23,2.84,2.84,2.799,2.807,34803.0
2026-07-24,2.779,2.827,2.779,2.801,13000.0
