stock_code,stock_name,weight_pct,market,report_date
300666,江丰电子,9.04,sz,2026-06-30
300308,中际旭创,8.29,sz,2026-06-30
000962,东方钽业,8.27,sz,2026-06-30
688072,拓荆科技,5.31,sh,2026-06-30
002353,杰瑞股份,4.08,sz,2026-06-30
300750,宁德时代,3.93,sz,2026-06-30
000510,新金路,2.72,sz,2026-06-30
300972,万辰集团,2.61,sz,2026-06-30
000657,中钨高新,2.6,sz,2026-06-30
688630,芯碁微装,2.6,sh,2026-06-30
600519,贵州茅台,9.98,sh,2026-06-30
002311,海大集团,9.3,sz,2026-06-30
603259,药明康德,7.27,sh,2026-06-30
600809,山西汾酒,7.22,sh,2026-06-30
601888,中国中免,7.1,sh,2026-06-30
000333,美的集团,6.38,sz,2026-06-30
002415,海康威视,6.23,sz,2026-06-30
300760,迈瑞医疗,5.97,sz,2026-06-30
603899,晨光股份,5.66,sh,2026-06-30
000858,五粮液,5.65,sz,2026-06-30
