stock_code,stock_name,weight_pct,market,report_date
601816,京沪高铁,13.89,sh,2026-06-30
601766,中国中车,13.47,sh,2026-06-30
601006,大秦铁路,11.7,sh,2026-06-30
601390,中国中铁,9.09,sh,2026-06-30
300001,特锐德,5.96,sz,2026-06-30
601186,中国铁建,5.83,sh,2026-06-30
688187,时代电气,3.8,sh,2026-06-30
688009,中国通号,2.62,sh,2026-06-30
600820,隧道股份,2.44,sh,2026-06-30
601333,广深铁路,1.99,sh,2026-06-30
601816,京沪高铁,14.15,sh,2026-06-30
601766,中国中车,13.06,sh,2026-06-30
601006,大秦铁路,11.82,sh,2026-06-30
601390,中国中铁,10.14,sh,2026-06-30
601186,中国铁建,5.92,sh,2026-06-30
300001,特锐德,3.67,sz,2026-06-30
688009,中国通号,2.68,sh,2026-06-30
600820,隧道股份,2.55,sh,2026-06-30
688187,时代电气,2.46,sh,2026-06-30
600967,内蒙一机,2.28,sh,2026-06-30
