stock_code,stock_name,weight_pct,market,report_date
002371,北方华创,6.55,sz,2026-06-30
002384,东山精密,6.07,sz,2026-06-30
002475,立讯精密,6.05,sz,2026-06-30
002463,沪电股份,3.8,sz,2026-06-30
002594,比亚迪,3.71,sz,2026-06-30
002415,海康威视,2.31,sz,2026-06-30
002281,光迅科技,2.3,sz,2026-06-30
002008,大族激光,2.2,sz,2026-06-30
002916,深南电路,2.08,sz,2026-06-30
002142,宁波银行,1.85,sz,2026-06-30
002594,比亚迪,6.0,sz,2026-06-30
002475,立讯精密,5.18,sz,2026-06-30
002371,北方华创,3.83,sz,2026-06-30
002384,东山精密,2.93,sz,2026-06-30
002028,思源电气,2.58,sz,2026-06-30
002415,海康威视,2.52,sz,2026-06-30
002714,牧原股份,2.35,sz,2026-06-30
002142,宁波银行,2.33,sz,2026-06-30
002463,沪电股份,2.31,sz,2026-06-30
002352,顺丰控股,2.04,sz,2026-06-30
