stock_code,stock_name,weight_pct,market,report_date
603061,金海通,10.18,sh,2026-06-30
688361,中科飞测,9.74,sh,2026-06-30
000636,风华高科,8.43,sz,2026-06-30
688008,澜起科技,8.21,sh,2026-06-30
688325,赛微微电,4.03,sh,2026-06-30
603160,汇顶科技,3.57,sh,2026-06-30
001301,尚太科技,3.15,sz,2026-06-30
688192,迪哲医药,3.01,sh,2026-06-30
600707,彩虹股份,2.72,sh,2026-06-30
688531,日联科技,2.63,sh,2026-06-30
688325,赛微微电,8.95,sh,2026-06-30
603061,金海通,7.46,sh,2026-06-30
688192,迪哲医药,5.36,sh,2026-06-30
603160,汇顶科技,5.0,sh,2026-06-30
688361,中科飞测,4.64,sh,2026-06-30
688008,澜起科技,4.36,sh,2026-06-30
600707,彩虹股份,3.98,sh,2026-06-30
300207,欣旺达,3.48,sz,2026-06-30
001301,尚太科技,3.07,sz,2026-06-30
000636,风华高科,2.9,sz,2026-06-30
