stock_code,stock_name,weight_pct,market,report_date
600036,招商银行,14.01,sh,2026-06-30
601166,兴业银行,9.21,sh,2026-06-30
601398,工商银行,7.52,sh,2026-06-30
601288,农业银行,5.73,sh,2026-06-30
601328,交通银行,5.64,sh,2026-06-30
600919,江苏银行,5.2,sh,2026-06-30
600000,浦发银行,3.77,sh,2026-06-30
002142,宁波银行,3.22,sz,2026-06-30
000001,平安银行,3.21,sz,2026-06-30
601229,上海银行,2.84,sh,2026-06-30
301666,大普微,0.09,sz,2026-06-30
301682,宏明电子,0.02,sz,2026-06-30
001399,惠科股份,0.02,sz,2026-06-30
001257,盛龙股份,0.01,sz,2026-06-30
603459,红板科技,0.0,sh,2026-06-30
600036,招商银行,13.5,sh,2026-06-30
601166,兴业银行,9.64,sh,2026-06-30
601398,工商银行,7.48,sh,2026-06-30
601288,农业银行,5.82,sh,2026-06-30
601328,交通银行,5.65,sh,2026-06-30
600919,江苏银行,4.85,sh,2026-06-30
600000,浦发银行,4.1,sh,2026-06-30
000001,平安银行,3.25,sz,2026-06-30
002142,宁波银行,3.04,sz,2026-06-30
601229,上海银行,2.98,sh,2026-06-30
001280,中国铀业,0.02,sz,2026-06-30
301683,慧谷新材,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
603459,红板科技,0.01,sh,2026-06-30
301638,南网数字,0.01,sz,2026-06-30
