stock_code,stock_name,weight_pct,market,report_date
688627,精智达,7.01,sh,2026-06-30
600183,生益科技,6.72,sh,2026-06-30
300567,精测电子,6.44,sz,2026-06-30
603986,兆易创新,6.42,sh,2026-06-30
300604,长川科技,5.4,sz,2026-06-30
688347,华虹宏力,5.36,sh,2026-06-30
301392,汇成真空,3.98,sz,2026-06-30
688256,寒武纪,3.68,sh,2026-06-30
002938,鹏鼎控股,3.37,sz,2026-06-30
300308,中际旭创,9.17,sz,2026-06-30
300502,新易盛,8.61,sz,2026-06-30
688498,源杰科技,7.05,sh,2026-06-30
002384,东山精密,6.57,sz,2026-06-30
002353,杰瑞股份,5.09,sz,2026-06-30
300394,天孚通信,4.02,sz,2026-06-30
688521,芯原股份,3.34,sh,2026-06-30
002281,光迅科技,2.96,sz,2026-06-30
300857,协创数据,2.85,sz,2026-06-30
