stock_code,stock_name,weight_pct,market,report_date
002371,北方华创,4.72,sz,2026-06-30
002384,东山精密,4.06,sz,2026-06-30
600183,生益科技,3.43,sh,2026-06-30
688008,澜起科技,3.43,sh,2026-06-30
300308,中际旭创,3.36,sz,2026-06-30
000657,中钨高新,3.23,sz,2026-06-30
688256,寒武纪,3.1,sh,2026-06-30
002916,深南电路,2.6,sz,2026-06-30
002463,沪电股份,2.45,sz,2026-06-30
603083,剑桥科技,2.3,sh,2026-06-30
300308,中际旭创,3.92,sz,2026-06-30
002371,北方华创,2.81,sz,2026-06-30
300502,新易盛,2.5,sz,2026-06-30
600875,东方电气,2.49,sh,2026-06-30
002028,思源电气,2.46,sz,2026-06-30
000962,东方钽业,2.39,sz,2026-06-30
600547,山东黄金,2.04,sh,2026-06-30
600392,盛和资源,1.96,sh,2026-06-30
600183,生益科技,1.95,sh,2026-06-30
603986,兆易创新,1.83,sh,2026-06-30
