stock_code,stock_name,weight_pct,market,report_date
002179,中航光电,7.22,sz,2026-06-30
600879,航天电子,6.86,sh,2026-06-30
600893,航发动力,5.49,sh,2026-06-30
688387,信科移动,5.18,sh,2026-06-30
600150,中国船舶,5.04,sh,2026-06-30
600316,洪都航空,4.71,sh,2026-06-30
002049,紫光国微,4.58,sz,2026-06-30
300395,菲利华,4.37,sz,2026-06-30
600482,中国动力,4.25,sh,2026-06-30
000768,中航西飞,3.72,sz,2026-06-30
600760,中航沈飞,5.93,sh,2026-06-30
600879,航天电子,5.75,sh,2026-06-30
000768,中航西飞,5.71,sz,2026-06-30
600893,航发动力,5.35,sh,2026-06-30
600316,洪都航空,5.2,sh,2026-06-30
002179,中航光电,3.8,sz,2026-06-30
688387,信科移动,3.73,sh,2026-06-30
002465,海格通信,3.71,sz,2026-06-30
002025,航天电器,3.12,sz,2026-06-30
002049,紫光国微,3.1,sz,2026-06-30
