stock_code,stock_name,weight_pct,market,report_date
688012,中微公司,4.26,sh,2026-06-30
603986,兆易创新,4.15,sh,2026-06-30
002371,北方华创,3.65,sz,2026-06-30
000725,京东方A,3.33,sz,2026-06-30
300408,三环集团,3.27,sz,2026-06-30
688981,中芯国际,3.14,sh,2026-06-30
600183,生益科技,3.12,sh,2026-06-30
002384,东山精密,2.97,sz,2026-06-30
603019,中科曙光,2.9,sh,2026-06-30
300059,东方财富,2.77,sz,2026-06-30
688783,西安奕材,0.27,sh,2026-06-30
688802,沐曦股份,0.22,sh,2026-06-30
301666,大普微,0.06,sz,2026-06-30
001248,华润新能源,0.04,sz,2026-06-30
688790,昂瑞微,0.04,sh,2026-06-30
300308,中际旭创,3.34,sz,2026-06-30
002475,立讯精密,3.22,sz,2026-06-30
002384,东山精密,3.1,sz,2026-06-30
002371,北方华创,3.04,sz,2026-06-30
601138,工业富联,2.98,sh,2026-06-30
688012,中微公司,2.91,sh,2026-06-30
000725,京东方A,2.78,sz,2026-06-30
688981,中芯国际,2.75,sh,2026-06-30
300059,东方财富,2.73,sz,2026-06-30
603019,中科曙光,2.69,sh,2026-06-30
688802,沐曦股份,0.14,sh,2026-06-30
688783,西安奕材,0.12,sh,2026-06-30
688790,昂瑞微,0.04,sh,2026-06-30
001280,中国铀业,0.03,sz,2026-06-30
688765,禾元生物,0.03,sh,2026-06-30
