stock_code,stock_name,weight_pct,market,report_date
301500,飞南资源,4.66,sz,2026-06-30
600150,中国船舶,4.43,sh,2026-06-30
002155,湖南黄金,4.43,sz,2026-06-30
601872,招商轮船,4.24,sh,2026-06-30
601328,交通银行,4.1,sh,2026-06-30
000975,山金国际,3.96,sz,2026-06-30
601628,中国人寿,3.84,sh,2026-06-30
688385,复旦微电,3.32,sh,2026-06-30
600489,中金黄金,3.08,sh,2026-06-30
600926,杭州银行,2.9,sh,2026-06-30
601328,交通银行,4.87,sh,2026-06-30
000100,TCL科技,4.64,sz,2026-06-30
301500,飞南资源,4.3,sz,2026-06-30
601601,中国太保,4.12,sh,2026-06-30
600150,中国船舶,3.89,sh,2026-06-30
002025,航天电器,3.89,sz,2026-06-30
601628,中国人寿,3.81,sh,2026-06-30
601872,招商轮船,3.8,sh,2026-06-30
003816,中国广核,3.64,sz,2026-06-30
601985,中国核电,3.61,sh,2026-06-30
