stock_code,stock_name,weight_pct,market,report_date
600183,生益科技,9.09,sh,2026-06-30
601138,工业富联,8.0,sh,2026-06-30
603129,春风动力,7.5,sh,2026-06-30
300750,宁德时代,6.79,sz,2026-06-30
600901,江苏金租,6.71,sh,2026-06-30
603345,安井食品,6.65,sh,2026-06-30
603298,杭叉集团,6.25,sh,2026-06-30
603993,洛阳钼业,6.13,sh,2026-06-30
601899,紫金矿业,6.07,sh,2026-06-30
001203,大中矿业,6.04,sz,2026-06-30
300750,宁德时代,9.63,sz,2026-06-30
600901,江苏金租,9.62,sh,2026-06-30
603345,安井食品,8.8,sh,2026-06-30
600519,贵州茅台,8.5,sh,2026-06-30
601899,紫金矿业,8.04,sh,2026-06-30
603129,春风动力,7.49,sh,2026-06-30
002594,比亚迪,7.01,sz,2026-06-30
603298,杭叉集团,6.27,sh,2026-06-30
601138,工业富联,5.36,sh,2026-06-30
600660,福耀玻璃,5.04,sh,2026-06-30
