stock_code,stock_name,weight_pct,market,report_date
688498,源杰科技,1.84,sh,2026-06-30
001309,德明利,1.49,sz,2026-06-30
300857,协创数据,1.31,sz,2026-06-30
688002,睿创微纳,1.09,sh,2026-06-30
300475,香农芯创,1.08,sz,2026-06-30
300604,长川科技,1.07,sz,2026-06-30
002281,光迅科技,1.06,sz,2026-06-30
002738,中矿资源,1.05,sz,2026-06-30
300223,北京君正,1.04,sz,2026-06-30
002008,大族激光,0.96,sz,2026-06-30
300308,中际旭创,0.66,sz,2026-06-30
301308,江波龙,0.4,sz,2026-06-30
002384,东山精密,0.39,sz,2026-06-30
600418,江淮汽车,0.38,sh,2026-06-30
688525,佰维存储,0.37,sh,2026-06-30
300136,信维通信,1.22,sz,2026-06-30
601615,明阳智能,1.21,sh,2026-06-30
600352,浙江龙盛,1.19,sh,2026-06-30
002558,巨人网络,1.14,sz,2026-06-30
300058,蓝色光标,1.11,sz,2026-06-30
688777,中控技术,1.09,sh,2026-06-30
002414,高德红外,1.08,sz,2026-06-30
600166,福田汽车,1.07,sh,2026-06-30
002402,和而泰,1.03,sz,2026-06-30
600879,航天电子,1.01,sh,2026-06-30
688382,益方生物,0.54,sh,2026-06-30
600362,江西铜业,0.48,sh,2026-06-30
300762,上海瀚讯,0.47,sz,2026-06-30
603171,税友股份,0.4,sh,2026-06-30
603305,旭升集团,0.39,sh,2026-06-30
