stock_code,stock_name,weight_pct,market,report_date
300750,宁德时代,8.85,sz,2026-06-30
603659,璞泰来,8.73,sh,2026-06-30
688411,海博思创,8.17,sh,2026-06-30
002594,比亚迪,7.77,sz,2026-06-30
002850,科达利,7.24,sz,2026-06-30
688472,阿特斯,6.03,sh,2026-06-30
600686,金龙汽车,5.83,sh,2026-06-30
300919,中伟新材,5.76,sz,2026-06-30
300014,亿纬锂能,5.53,sz,2026-06-30
300432,富临精工,5.36,sz,2026-06-30
300750,宁德时代,9.21,sz,2026-06-30
000973,佛塑科技,7.9,sz,2026-06-30
600754,锦江酒店,7.19,sh,2026-06-30
600686,金龙汽车,6.43,sh,2026-06-30
688256,寒武纪,5.57,sh,2026-06-30
688772,珠海冠宇,4.93,sh,2026-06-30
601888,中国中免,4.86,sh,2026-06-30
300207,欣旺达,4.61,sz,2026-06-30
688052,纳芯微,4.41,sh,2026-06-30
000977,浪潮信息,4.37,sz,2026-06-30
