stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,6.69,sz,2026-06-30
300502,新易盛,5.14,sz,2026-06-30
603986,兆易创新,4.71,sh,2026-06-30
688141,杰华特,3.65,sh,2026-06-30
688012,中微公司,3.64,sh,2026-06-30
688521,芯原股份,3.53,sh,2026-06-30
688256,寒武纪,3.37,sh,2026-06-30
300433,蓝思科技,3.34,sz,2026-06-30
600105,永鼎股份,3.16,sh,2026-06-30
300604,长川科技,3.07,sz,2026-06-30
002371,北方华创,7.52,sz,2026-06-30
300502,新易盛,7.51,sz,2026-06-30
688012,中微公司,6.06,sh,2026-06-30
300308,中际旭创,5.27,sz,2026-06-30
300604,长川科技,5.01,sz,2026-06-30
688072,拓荆科技,4.8,sh,2026-06-30
601728,中国电信,4.73,sh,2026-06-30
688256,寒武纪,4.67,sh,2026-06-30
600941,中国移动,4.36,sh,2026-06-30
000725,京东方A,4.24,sz,2026-06-30
