stock_code,stock_name,weight_pct,market,report_date
600036,招商银行,4.33,sh,2026-06-30
601318,中国平安,4.19,sh,2026-06-30
601899,紫金矿业,3.85,sh,2026-06-30
000333,美的集团,3.61,sz,2026-06-30
600900,长江电力,3.19,sh,2026-06-30
601138,工业富联,2.82,sh,2026-06-30
600030,中信证券,2.77,sh,2026-06-30
601166,兴业银行,2.76,sh,2026-06-30
601398,工商银行,2.26,sh,2026-06-30
600176,中国巨石,1.73,sh,2026-06-30
301666,大普微,0.06,sz,2026-06-30
001248,华润新能源,0.05,sz,2026-06-30
001399,惠科股份,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
001257,盛龙股份,0.0,sz,2026-06-30
601318,中国平安,4.64,sh,2026-06-30
600036,招商银行,4.45,sh,2026-06-30
000333,美的集团,4.32,sz,2026-06-30
601166,兴业银行,3.66,sh,2026-06-30
601398,工商银行,2.84,sh,2026-06-30
600030,中信证券,2.69,sh,2026-06-30
601211,国泰海通,2.15,sh,2026-06-30
601328,交通银行,2.14,sh,2026-06-30
000651,格力电器,1.95,sz,2026-06-30
601088,中国神华,1.92,sh,2026-06-30
001280,中国铀业,0.01,sz,2026-06-30
301683,慧谷新材,0.01,sz,2026-06-30
301682,宏明电子,0.01,sz,2026-06-30
603459,红板科技,0.0,sh,2026-06-30
301638,南网数字,0.0,sz,2026-06-30
