stock_code,stock_name,weight_pct,market,report_date
300454,深信服,9.04,sz,2026-06-30
688256,寒武纪,8.99,sh,2026-06-30
688536,思瑞浦,8.79,sh,2026-06-30
688331,荣昌生物,8.39,sh,2026-06-30
688235,百济神州,8.2,sh,2026-06-30
688981,中芯国际,7.67,sh,2026-06-30
688012,中微公司,7.54,sh,2026-06-30
300661,圣邦股份,6.93,sz,2026-06-30
688017,绿的谐波,6.73,sh,2026-06-30
603893,瑞芯微,6.07,sh,2026-06-30
688331,荣昌生物,8.84,sh,2026-06-30
688256,寒武纪,8.43,sh,2026-06-30
688017,绿的谐波,8.03,sh,2026-06-30
688235,百济神州,8.02,sh,2026-06-30
300454,深信服,7.91,sz,2026-06-30
603893,瑞芯微,7.84,sh,2026-06-30
688536,思瑞浦,7.37,sh,2026-06-30
688333,铂力特,7.13,sh,2026-06-30
600588,用友网络,6.99,sh,2026-06-30
002230,科大讯飞,6.34,sz,2026-06-30
