stock_code,stock_name,weight_pct,market,report_date
301529,福赛科技,8.98,sz,2026-06-30
300969,恒帅股份,8.91,sz,2026-06-30
603179,新泉股份,8.9,sh,2026-06-30
000700,模塑科技,7.53,sz,2026-06-30
688322,奥比中光,6.38,sh,2026-06-30
301550,斯菱智驱,6.37,sz,2026-06-30
603608,天创时尚,6.13,sh,2026-06-30
601100,恒立液压,5.44,sh,2026-06-30
000559,万向钱潮,5.19,sz,2026-06-30
002126,银轮股份,4.09,sz,2026-06-30
603179,新泉股份,8.26,sh,2026-06-30
301550,斯菱智驱,6.88,sz,2026-06-30
000559,万向钱潮,6.54,sz,2026-06-30
000700,模塑科技,6.52,sz,2026-06-30
300969,恒帅股份,6.49,sz,2026-06-30
603667,五洲新春,5.19,sh,2026-06-30
601100,恒立液压,5.13,sh,2026-06-30
002048,宁波华翔,4.63,sz,2026-06-30
301529,福赛科技,4.28,sz,2026-06-30
300115,长盈精密,4.18,sz,2026-06-30
