stock_code,stock_name,weight_pct,market,report_date
603259,药明康德,0.56,sh,2026-06-30
300760,迈瑞医疗,0.41,sz,2026-06-30
688271,联影医疗,0.3,sh,2026-06-30
300015,爱尔眼科,0.23,sz,2026-06-30
002821,凯莱英,0.2,sz,2026-06-30
300759,康龙化成,0.18,sz,2026-06-30
688301,奕瑞科技,0.16,sh,2026-06-30
300347,泰格医药,0.15,sz,2026-06-30
002432,九安医疗,0.14,sz,2026-06-30
300677,英科医疗,0.11,sz,2026-06-30
603259,药明康德,0.45,sh,2026-06-30
300760,迈瑞医疗,0.34,sz,2026-06-30
688271,联影医疗,0.28,sh,2026-06-30
300015,爱尔眼科,0.23,sz,2026-06-30
300759,康龙化成,0.15,sz,2026-06-30
300347,泰格医药,0.14,sz,2026-06-30
300677,英科医疗,0.14,sz,2026-06-30
002432,九安医疗,0.12,sz,2026-06-30
002821,凯莱英,0.11,sz,2026-06-30
688617,惠泰医疗,0.11,sh,2026-06-30
