stock_code,stock_name,weight_pct,market,report_date
300750,宁德时代,9.12,sz,2026-06-30
600900,长江电力,8.76,sh,2026-06-30
300274,阳光电源,7.17,sz,2026-06-30
300014,亿纬锂能,3.07,sz,2026-06-30
601012,隆基绿能,2.47,sh,2026-06-30
601985,中国核电,2.31,sh,2026-06-30
300757,罗博特科,2.28,sz,2026-06-30
002709,天赐材料,2.28,sz,2026-06-30
002202,金风科技,2.05,sz,2026-06-30
300390,天华新能,1.69,sz,2026-06-30
300750,宁德时代,9.3,sz,2026-06-30
600900,长江电力,8.81,sh,2026-06-30
300274,阳光电源,6.85,sz,2026-06-30
600089,特变电工,4.19,sh,2026-06-30
601012,隆基绿能,3.33,sh,2026-06-30
300014,亿纬锂能,2.42,sz,2026-06-30
601985,中国核电,2.33,sh,2026-06-30
002709,天赐材料,2.05,sz,2026-06-30
002202,金风科技,1.99,sz,2026-06-30
600905,三峡能源,1.9,sh,2026-06-30
