stock_code,stock_name,weight_pct,market,report_date
300502,新易盛,9.68,sz,2026-06-30
002384,东山精密,9.24,sz,2026-06-30
688256,寒武纪,9.13,sh,2026-06-30
300475,香农芯创,6.86,sz,2026-06-30
300308,中际旭创,6.27,sz,2026-06-30
688433,华曙高科,5.22,sh,2026-06-30
002371,北方华创,4.62,sz,2026-06-30
688777,中控技术,3.54,sh,2026-06-30
688041,海光信息,2.62,sh,2026-06-30
300394,天孚通信,4.68,sz,2026-06-30
601615,明阳智能,4.65,sh,2026-06-30
600160,巨化股份,3.36,sh,2026-06-30
688777,中控技术,3.13,sh,2026-06-30
688433,华曙高科,3.08,sh,2026-06-30
300207,欣旺达,3.05,sz,2026-06-30
002044,美年健康,2.94,sz,2026-06-30
688167,炬光科技,2.47,sh,2026-06-30
600276,恒瑞医药,2.2,sh,2026-06-30
