stock_code,stock_name,weight_pct,market,report_date
300308,中际旭创,4.74,sz,2026-06-30
300750,宁德时代,3.58,sz,2026-06-30
300502,新易盛,3.37,sz,2026-06-30
600519,贵州茅台,1.9,sh,2026-06-30
688008,澜起科技,1.76,sh,2026-06-30
688012,中微公司,1.74,sh,2026-06-30
688981,中芯国际,1.62,sh,2026-06-30
601318,中国平安,1.59,sh,2026-06-30
603259,药明康德,1.56,sh,2026-06-30
002371,北方华创,1.54,sz,2026-06-30
688783,西安奕材,0.3,sh,2026-06-30
688795,摩尔线程,0.28,sh,2026-06-30
001248,华润新能源,0.05,sz,2026-06-30
688781,视涯科技,0.04,sh,2026-06-30
688818,电科蓝天,0.02,sh,2026-06-30
300750,宁德时代,4.45,sz,2026-06-30
600519,贵州茅台,3.44,sh,2026-06-30
601318,中国平安,2.61,sh,2026-06-30
300308,中际旭创,2.48,sz,2026-06-30
000333,美的集团,1.95,sz,2026-06-30
300502,新易盛,1.78,sz,2026-06-30
601166,兴业银行,1.71,sh,2026-06-30
601899,紫金矿业,1.7,sh,2026-06-30
300274,阳光电源,1.19,sz,2026-06-30
600887,伊利股份,1.12,sh,2026-06-30
688795,摩尔线程,0.21,sh,2026-06-30
688783,西安奕材,0.11,sh,2026-06-30
001280,中国铀业,0.04,sz,2026-06-30
688781,视涯科技,0.03,sh,2026-06-30
688765,禾元生物,0.03,sh,2026-06-30
