date,open,high,low,close,volume
2025-07-01,224.770,227.770,224.360,226.500,3735569
2025-07-02,226.960,227.930,224.500,224.990,2954798
2025-07-03,225.210,225.990,219.880,220.200,7637063
2025-07-04,220.910,224.190,220.000,223.800,6076097
2025-07-07,224.500,226.160,216.030,216.410,9238480
2025-07-08,216.410,218.290,214.110,217.330,5359181
2025-07-09,217.330,217.340,214.300,214.480,8021679
2025-07-10,214.490,219.360,214.130,218.650,6738394
2025-07-11,219.760,222.980,218.200,221.080,6232920
2025-07-14,221.080,221.750,216.870,217.000,5455324
2025-07-15,216.630,217.990,214.860,215.060,5003950
2025-07-16,214.860,216.290,214.000,214.650,5223867
2025-07-17,214.590,217.190,214.060,217.180,5923001
2025-07-18,217.280,225.520,217.270,225.320,11335413
2025-07-21,225.500,226.980,224.090,225.790,5739656
2025-07-22,225.500,226.190,222.030,226.000,6221770
2025-07-23,226.040,232.420,226.040,228.500,8910358
2025-07-24,228.740,236.280,226.000,232.070,11118418
2025-07-25,231.960,235.930,230.180,231.840,7192040
2025-07-28,232.500,234.660,230.680,233.180,5499360
2025-07-29,232.850,234.400,228.010,231.820,7926224
2025-07-30,231.800,242.000,228.700,237.960,13550928
2025-07-31,237.960,238.000,229.990,231.200,8432343
2025-08-01,231.000,233.440,226.000,227.230,7168359
2025-08-04,226.990,228.000,224.660,227.300,5935133
2025-08-05,227.310,228.560,226.140,228.030,3660982
2025-08-06,228.600,229.980,226.680,228.310,4052063
2025-08-07,228.000,235.300,227.340,230.790,7288000
2025-08-08,231.610,235.970,229.180,230.710,6436939
2025-08-11,231.000,231.860,227.010,230.500,6259666
2025-08-12,230.500,238.680,230.100,234.300,10872820
2025-08-13,234.500,236.700,232.530,236.490,7398590
2025-08-14,238.050,240.500,232.530,233.440,7627473
2025-08-15,233.400,237.470,232.160,235.230,7471763
2025-08-18,235.240,238.000,234.360,236.650,8167839
2025-08-19,236.650,238.490,234.140,234.180,6901588
2025-08-20,233.700,236.990,231.800,236.560,6252258
2025-08-21,236.980,248.830,236.880,245.710,16647846
2025-08-22,245.490,247.000,242.200,244.250,9147793
2025-08-25,246.460,247.180,243.270,245.500,9513371
2025-08-26,244.110,250.260,244.000,246.770,10012424
2025-08-27,245.600,257.000,245.560,247.310,16350599
2025-08-28,243.000,251.000,240.510,247.080,17405274
2025-08-29,244.340,246.660,241.600,242.790,11838542
2025-09-01,244.420,248.350,242.520,246.480,10996766
2025-09-02,246.260,250.750,240.780,242.160,10505876
2025-09-03,241.960,244.160,238.010,238.810,8811143
2025-09-04,238.970,240.810,231.310,233.500,9814753
2025-09-05,233.400,238.610,231.460,237.960,7497753
2025-09-08,236.000,252.950,236.000,248.040,16196473
2025-09-09,246.330,248.040,240.050,241.000,11474254
2025-09-10,240.960,241.930,237.650,238.710,6482285
2025-09-11,237.700,243.950,236.410,243.740,7610702
2025-09-12,243.700,247.250,240.780,240.990,6898513
2025-09-15,241.500,242.530,239.000,239.600,6804803
2025-09-16,239.700,242.230,238.500,239.600,5773118
2025-09-17,239.600,242.480,238.070,239.390,6052935
2025-09-18,239.980,242.990,236.510,237.800,9911972
2025-09-19,238.500,240.780,235.000,235.000,7577102
2025-09-22,236.080,240.250,235.600,237.150,7581793
2025-09-23,236.280,236.730,230.000,233.500,9011132
2025-09-24,232.600,235.870,232.600,233.890,5540700
2025-09-25,233.680,246.450,232.720,245.000,16215810
2025-09-26,244.360,244.360,238.300,238.550,7943595
2025-09-29,238.550,240.380,234.330,239.000,8239720
2025-09-30,238.790,246.650,237.800,245.690,10279428
2025-10-09,244.000,248.980,240.010,248.240,10982587
2025-10-10,246.300,247.000,241.720,242.000,7796751
2025-10-13,238.000,239.990,233.050,235.200,10861264
2025-10-14,237.700,239.790,230.230,230.680,10426206
2025-10-15,232.000,233.430,229.700,230.500,8278355
2025-10-16,230.510,233.950,229.100,230.930,6072653
2025-10-17,230.030,231.490,225.280,225.500,7463730
2025-10-20,227.020,227.810,222.730,223.470,6256862
2025-10-21,223.470,226.950,223.240,223.570,6519870
2025-10-22,222.670,223.500,220.110,220.200,6005954
2025-10-23,220.310,222.180,219.020,221.800,5016735
2025-10-24,221.850,222.980,220.850,221.550,4388826
2025-10-27,222.980,224.700,221.910,223.300,6589229
2025-10-28,223.510,226.360,222.470,225.090,5936499
2025-10-29,224.490,224.690,218.280,222.830,9169127
2025-10-30,220.000,224.500,216.000,216.690,12001457
2025-10-31,215.500,216.890,212.130,215.040,10886896
2025-11-03,215.030,216.380,211.500,212.010,9344035
2025-11-04,211.500,212.880,205.050,207.000,12605254
2025-11-05,205.110,208.970,204.550,206.270,7489028
2025-11-06,206.700,207.890,205.730,206.350,6046140
2025-11-07,206.230,207.270,204.550,205.790,5924726
2025-11-10,205.500,209.650,205.050,209.350,8196014
2025-11-11,208.800,209.600,207.000,208.700,6099034
2025-11-12,207.790,210.880,207.790,208.200,7492587
2025-11-13,208.580,209.190,207.210,208.210,5708983
2025-11-14,207.500,209.670,207.200,207.700,5173689
2025-11-17,207.000,207.560,205.800,206.040,4530936
2025-11-18,206.000,206.850,205.560,206.710,3973786
2025-11-19,206.720,207.250,204.810,204.810,5072902
2025-11-20,204.800,205.380,198.010,198.850,10607718
2025-11-21,197.990,199.570,193.680,195.110,9787593
2025-11-24,195.110,197.000,192.250,193.000,6513479
2025-11-25,193.750,195.220,192.750,193.880,5967145
2025-11-26,193.960,194.900,192.680,193.400,6076883
2025-11-27,193.390,197.750,191.780,196.300,7196972
2025-11-28,199.000,204.500,198.710,204.010,11776089
2025-12-01,204.000,204.000,200.500,201.620,5886038
2025-12-02,201.000,202.240,200.200,200.620,4251796
2025-12-03,200.620,201.070,198.310,199.500,4468966
2025-12-04,200.000,201.990,199.680,200.000,3631202
2025-12-05,200.050,202.880,199.300,202.390,4473259
2025-12-08,202.390,204.750,200.020,200.050,6107154
2025-12-09,200.000,203.490,198.030,198.710,5740402
2025-12-10,197.750,198.450,195.850,198.000,5134463
2025-12-11,198.000,198.690,195.770,195.770,5672846
2025-12-12,195.750,200.750,194.510,199.820,11203342
2025-12-15,199.640,200.000,197.010,197.010,4945501
2025-12-16,197.030,198.980,194.810,194.810,5151933
2025-12-17,194.800,197.840,193.470,196.360,5777455
2025-12-18,196.000,199.910,195.750,197.770,4833549
2025-12-19,197.700,200.300,197.510,198.190,4755016
2025-12-22,198.340,200.930,197.750,199.700,5042143
2025-12-23,200.000,200.450,198.000,198.070,4256222
2025-12-24,197.750,198.730,197.310,198.130,3451761
2025-12-25,198.000,202.100,197.060,201.430,5763110
2025-12-26,201.250,201.880,199.610,199.990,4123388
2025-12-29,200.020,201.500,198.800,199.000,5173689
2025-12-30,199.030,199.500,194.980,195.590,8272416
2025-12-31,195.200,195.380,190.370,190.450,11374804
2026-01-05,190.460,199.860,190.460,199.600,16974845
2026-01-06,200.500,205.700,200.110,203.940,13477321
2026-01-07,203.870,204.140,200.040,200.870,9768042
2026-01-08,201.250,203.300,199.300,201.710,8366947
