stock_code,stock_name,weight_pct,market,report_date
002602,世纪华通,8.73,sz,2026-06-30
002558,巨人网络,5.08,sz,2026-06-30
300058,蓝色光标,4.64,sz,2026-06-30
002027,分众传媒,4.57,sz,2026-06-30
002555,三七互娱,4.45,sz,2026-06-30
002517,恺英网络,4.18,sz,2026-06-30
601888,中国中免,3.99,sh,2026-06-30
002195,岩山科技,3.58,sz,2026-06-30
002354,天娱数科,2.9,sz,2026-06-30
300418,昆仑万维,2.75,sz,2026-06-30
600880,博瑞传播,1.74,sh,2026-06-30
600228,返利科技,1.59,sh,2026-06-30
003010,若羽臣,1.57,sz,2026-06-30
300662,科锐国际,1.37,sz,2026-06-30
601900,南方传媒,1.03,sh,2026-06-30
300058,蓝色光标,5.66,sz,2026-06-30
002027,分众传媒,5.55,sz,2026-06-30
300418,昆仑万维,5.04,sz,2026-06-30
601888,中国中免,5.0,sh,2026-06-30
002555,三七互娱,4.35,sz,2026-06-30
002558,巨人网络,3.98,sz,2026-06-30
689009,九号公司,3.62,sh,2026-06-30
300002,神州泰岳,3.18,sz,2026-06-30
600754,锦江酒店,2.76,sh,2026-06-30
603444,吉比特,2.58,sh,2026-06-30
002602,世纪华通,1.82,sz,2026-06-30
003010,若羽臣,1.46,sz,2026-06-30
601900,南方传媒,1.33,sh,2026-06-30
300662,科锐国际,1.28,sz,2026-06-30
001330,博纳影业,0.67,sz,2026-06-30
